BRAND_NAME,COMMON_NAME_x,ORIGINALCODE_x,LENGTH(ORIGINALCODE),L_R_x,PEIJIAN,COMMON_NAME_y,ORIGINALCODE_y,L_R_y,DISTINCT_SUM,len_y
众泰,前轮罩加强板（左）,T6008400100001B1127062,22,左,前轮罩加强板,前轮罩加强板（右）,T6008400200001B1127062,右,1,1
马自达,后门饰条（左）,GV9S51RD0,9,左,后门饰条,后门饰条（右）,GV9S51RC0,右,1,1
北汽戚旺,引擎盖铰链（左）,84020610-A01-B0Y,16,左,引擎盖铰链,引擎盖铰链（右）,84020620-A01-B0Y,右,1,1
昌河铃木,前门饰条（左）,L77-5400,8,左,前门饰条,前门饰条（右）,L77-5300,右,1,1
东风雪铁龙,后叶子板后内衬（左）,ZQ00759680,10,左,后叶子板后内衬,后叶子板后内衬（右）,ZQ00759580,右,1,1
进口路虎,前门线束（左）,LR040053,8,左,前门线束,前门线束（右）,LR040054,右,1,1
北汽,前稳定杆拉杆（左）,29060200B01B00,14,左,前稳定杆拉杆,前稳定杆拉杆（右）,29060300B01B00,右,1,1
天津一汽,后门内饰板（左）,67640-TEA10,11,左,后门内饰板,后门内饰板（右）,67630-TEA10,右,1,1
进口吉普,前保险杠下护板（左）,53313471,8,左,前保险杠下护板,前保险杠下护板（右）,53313470,右,1,1
郑州日产,前纵梁加固件（左）,G5261JX3MA+L042,15,左,前纵梁加固件,前纵梁加固件（右）,G5260JX3MA+L042,右,1,1
上汽名爵,后门（左）,910000349,9,左,后门,后门（右）,910000348,右,1,1
长安,后门总成（左）,6201100T01DY,12,左,后门总成,后门总成（右）,6201200T01DY,右,1,1
一汽马自达,前上摆臂（左）,GP9A34250C,10,左,前上摆臂,前上摆臂（右）,GP9A34200C,右,1,1
东风日产,后叶子板饰条（左）,G81291YP0A-A093,15,左,后叶子板饰条,后叶子板饰条（右）,G81281YP0A-A093,右,1,1
力帆,后制动钳（左）,PBA3502300,10,左,后制动钳,后制动钳（右）,PBA3502400,右,1,1
纳智捷,后叶子板内衬（左）,63845SN210C2,12,左,后叶子板内衬,后叶子板内衬（右）,63844SN210C2,右,1,1
广汽菲亚特,前叶子板轮眉（左）,68210315AE,10,左,前叶子板轮眉,前叶子板轮眉（右）,68210314AE,右,1,1
黄海,前轮罩（左）,705003001,9,左,前轮罩,前轮罩（右）,705003002,右,1,1
斯达,驾驶室脚踏板护罩（左）,JYJY13527,9,左,驾驶室脚踏板护罩,驾驶室脚踏板护罩（右）,JYJY13526,右,1,1
郑州日产,前半轴（左）,391012ZS00,10,左,前半轴,前半轴（右）,391002ZS00,右,1,1
长安,后门（左）,0I0031,6,左,后门,后门（右）,0I0032,右,1,1
解放,前大灯支架（左）,JYJY11265,9,左,前大灯支架,前大灯支架（右）,JYJY11264,右,1,1
斯达,前幅包角（左）,WG1642110103&105,16,左,前幅包角,前幅包角（右）,WG1642110102&105,右,1,1
上汽通用雪佛兰,驾驶室遮阳板（左）,9031025,7,左,驾驶室遮阳板,驾驶室遮阳板（右）,9031026,右,1,1
迅力,后立柱（左）,0I0038,6,左,后立柱,后立柱（右）,0I0037,右,1,1
海格,前门三角窗（左）,0I1002,6,左,前门三角窗,前门三角窗（右）,0I1007,右,1,1
东风,前门锁机构（左）,B12-6105011,11,左,前门锁机构,前门锁机构（右）,B12-6105010,右,1,1
斯柯达,后保险杠电眼底座（左）,56G9194879B9,12,左,后保险杠电眼底座,后保险杠电眼底座（右）,56G9194889B9,右,1,1
江铃,前门铰链（左）,6106200D,8,左,前门铰链,前门铰链（右）,6106100D,右,1,1
东风标致,前大灯（左）,C9 688 575 980,14,左,前大灯,前大灯（右）,C9 688 575 880,右,1,1
进口吉普,后保险杠亮条（左）,LC143464AB,10,左,后保险杠亮条,后保险杠亮条（右）,LC143463AB,右,1,1
北汽,前门内扶手（左）,61020550B01B00,14,左,前门内扶手,前门内扶手（右）,61020560B01B00,右,1,1
一汽奥迪,中立柱外板（左）,4G0809227A,10,左,中立柱外板,中立柱外板（右）,4G0809228A,右,1,1
进口吉普,前大灯框（左）,53318114,8,左,前大灯框,前大灯框（右）,53318113,右,1,1
广汽丰田,元宝梁支架（左）,511080F010,10,左,元宝梁支架,元宝梁支架（右）,511070F010,右,1,1
众泰,前下摆臂（左）,2904010001-T22,14,左,前下摆臂,前下摆臂（右）,2904020001-T22,右,1,1
江淮,前叶子板内衬（左）,868114A001,10,左,前叶子板内衬,前叶子板内衬（右）,868124A001,右,1,1
福建奔驰,前门（左）,A639720100528,13,左,前门,前门（右）,A639720110528,右,1,1
东风,前叶子板固定架（左）,BX5A-8403013,12,左,前叶子板固定架,前叶子板固定架（右）,BX5A-8403016,右,1,1
长安标致雪铁龙,后叶子板饰条（左）,98045716VV,10,左,后叶子板饰条,后叶子板饰条（右）,98045715VV,右,1,1
长安铃木,冷凝器护板（左）,9534478M00000,13,左,冷凝器护板,冷凝器护板（右）,9534378M00000,右,1,1
江淮,前立柱加强筋（左）,5401550V0010-DY,15,左,前立柱加强筋,前立柱加强筋（右）,5401650V0010-DY,右,1,1
一汽马自达,引擎盖铰链（左）,GV9S52420-#M1,13,左,引擎盖铰链,引擎盖铰链（右）,GV9S52410-#M1,右,1,1
华晨宝马,发动机前支架胶（左）,22116860495,11,左,发动机前支架胶,发动机前支架胶（右）,22116860496,右,1,1
广汽三菱,前挡风玻璃雨刮片（左）,8250A757,8,左,前挡风玻璃雨刮片,前挡风玻璃雨刮片（右）,8250A758,右,1,1
长安福特,前叶子板固定架（左）,JYJY13103,9,左,前叶子板固定架,前叶子板固定架（右）,JYJY13104,右,1,1
比亚迪,前门玻璃（左）,BYDS66103010,12,左,前门玻璃,前门玻璃（右）,BYDS66103020,右,1,1
比速,后雾灯（左）,41350030-H02-B00,16,左,后雾灯,后雾灯（右）,41350040-H02-B00,右,1,1
东风,后座椅安全带（左）,B-8211350A2,11,左,后座椅安全带,后座椅安全带（右）,B-8211360A2,右,1,1
福特,行李箱盖铰链（左）,CM51F42701AH,12,左,行李箱盖铰链,行李箱盖铰链（右）,CM51F42700AH,右,1,1
一汽奥迪,ABS前轮传感器（左）,4E0927803F,10,左,ABS前轮传感器,ABS前轮传感器（右）,4E0927804F,右,1,1
陕汽,前保险杠饰条（左）,JYJY10012,9,左,前保险杠饰条,前保险杠饰条（右）,JYJY10011,右,1,1
上汽MAXUS大通,水箱电子风扇（左）,C00042392,9,左,水箱电子风扇,水箱电子风扇（右）,C00042394,右,1,1
黄海,前门外拉手（左）,309002003,9,左,前门外拉手,前门外拉手（右）,309002004,右,1,1
哈飞,前挡风玻璃雨刮臂（左）,HFJ5205131DA,12,左,前挡风玻璃雨刮臂,前挡风玻璃雨刮臂（右）,HFJ5205141DA,右,1,1
上汽通用凯迪拉克,尾灯（左）,9062284,7,左,尾灯,尾灯（右）,9062283,右,1,1
吉利,前保险杠支架（左）,1018005962-01,13,左,前保险杠支架,前保险杠支架（右）,1018005963-01,右,1,1
讴歌,中网（左）,71128TRNH01,11,左,中网,中网（右）,71123TRNH01,右,1,1
一汽大众,前雾灯框（左）,L18G 853 233 B 041,18,左,前雾灯框,前雾灯框（右）,L18G 853 234 B 041,右,1,1
上汽通用五菱,滑门上导轨（左）,0C2027,6,左,滑门上导轨,滑门上导轨（右）,0C2028,右,1,1
进口路虎,前减震器总成（左）,LR032647,8,左,前减震器总成,前减震器总成（右）,LR032648,右,1,1
解放,前减震器（左）,JYJY11328,9,左,前减震器,前减震器（右）,JYJY11358,右,1,1
一汽马自达,后纵梁（左）,GV2A54810D,10,左,后纵梁,后纵梁（右）,GV2A53810D,右,1,1
江淮,前围侧板总成（左）,5302102GK100Y00,15,左,前围侧板总成,前围侧板总成（右）,5302100GK100Y00,右,1,1
上汽通用别克,前门玻璃后导轨（左）,23212840,8,左,前门玻璃后导轨,前门玻璃后导轨（右）,23212841,右,1,1
长安福特,后叶子板内衬（左）,CN15278B51BC,12,左,后叶子板内衬,后叶子板内衬（右）,CN15278B50BC,右,1,1
一汽奥迪,前门密封条（左）,4L0837911,9,左,前门密封条,前门密封条（右）,4L0837912,右,1,1
进口奥迪,前大灯支架（左）,8X0 805 607,11,左,前大灯支架,前大灯支架（右）,8X0 805 608,右,1,1
上汽大众,后保险杠电眼底座（左）,1TD 919 491,11,左,后保险杠电眼底座,后保险杠电眼底座（右）,1TD 919 492,右,1,1
一汽大众,后保险杠包角（左）,L18G8538279B9,13,左,后保险杠包角,后保险杠包角（右）,L18G8538289B9,右,1,1
君马,引擎盖撑杆（左）,8402051101-D50,14,左,引擎盖撑杆,引擎盖撑杆（右）,8402051201-D50,右,1,1
长安,引擎盖撑杆（左）,8402910-BH01,12,左,引擎盖撑杆,引擎盖撑杆（右）,8402920-BH01,右,1,1
进口雪佛兰,排气管后段（左）,96930788,8,左,排气管后段,排气管后段（右）,96930787,右,1,1
宇田,后立柱（左）,JYJY12404,9,左,后立柱,后立柱（右）,JYJY12403,右,1,1
威麟,前减震器（左）,B142905010,10,左,前减震器,前减震器（右）,B142905020,右,1,1
五菱,前挡风玻璃雨刮片（左）,23887976,8,左,前挡风玻璃雨刮片,前挡风玻璃雨刮片（右）,23887979,右,1,1
昌河铃木,前保险杠支架（左）,A00072043,9,左,前保险杠支架,前保险杠支架（右）,A00072044,右,1,1
长安,前减震器（左）,41068C56K00000,14,左,前减震器,前减震器（右）,41069C56K00000,右,1,1
东风英菲尼迪,后门窗框外饰板（左）,828173WU0A,10,左,后门窗框外饰板,后门窗框外饰板（右）,828163WU0A,右,1,1
吉利,行李箱盖铰链（左）,JYJY12188,9,左,行李箱盖铰链,行李箱盖铰链（右）,JYJY12189,右,1,1
东风,后保险杠泡沫内衬（左）,6441603,7,左,后保险杠泡沫内衬,后保险杠泡沫内衬（右）,6441605,右,1,1
本田,前大灯安装底板（左）,71190T6PH01,11,左,前大灯安装底板,前大灯安装底板（右）,71140T6PH01,右,1,1
进口吉普,前叶子板（左）,53375697,8,左,前叶子板,前叶子板（右）,53375698,右,1,1
斯柯达,燃油油路护板（左）,0A5002,6,左,燃油油路护板,燃油油路护板（右）,0A5003,右,1,1
长安标致雪铁龙,前叶子板轮眉（左）,98058995XT,10,左,前叶子板轮眉,前叶子板轮眉（右）,98058994XT,右,1,1
天津一汽,后减震器（左）,2915030J2-B00,13,左,后减震器,后减震器（右）,2915040J2-B00,右,1,1
一汽奥迪,前纵梁（左）,8R0 802 037,11,左,前纵梁,前纵梁（右）,8R0 802 038,右,1,1
解放,驾驶室脚踏板护罩（左）,0A8015,6,左,驾驶室脚踏板护罩,驾驶室脚踏板护罩（右）,0A8016,右,1,1
东风雪铁龙,行李箱轮罩装饰板（左）,0A3021,6,左,行李箱轮罩装饰板,行李箱轮罩装饰板（右）,0A3022,右,1,1
上汽通用五菱,燃油油路护板（左）,0A5002,6,左,燃油油路护板,燃油油路护板（右）,0A5003,右,1,1
江淮,后叶子板（左）,5401131V0010-DY,15,左,后叶子板,后叶子板（右）,5401231V0010-DY,右,1,1
众泰,前门玻璃升降器（左）,Z3006104010A0127148,19,左,前门玻璃升降器,前门玻璃升降器（右）,Z3006104020A0127148,右,1,1
吉利,后减震器总成（左）,106400222651,12,左,后减震器总成,后减震器总成（右）,106400222751,右,1,1
东风悦达起亚,后雾灯（左）,K924054T300,11,左,后雾灯,后雾灯（右）,K924064T300,右,1,1
东风,后叶子板内衬（左）,B-5512411,9,左,后叶子板内衬,后叶子板内衬（右）,B-5512410,右,1,1
江淮,侧脚踏板（左）,8405011D6040,12,左,侧脚踏板,侧脚踏板（右）,8405021D6040,右,1,1
东风本田,底大边加强板（左）,63620TEA305ZZ,13,左,底大边加强板,底大边加强板（右）,63220TEA305ZZ,右,1,1
一汽吉林,后门线束（左）,3724125-4V7,11,左,后门线束,后门线束（右）,3724120-4V7,右,1,1
长安,仪表板空调风道（左）,81082100,8,左,仪表板空调风道,仪表板空调风道（右）,81082200,右,1,1
长丰猎豹,中立柱加强筋（左）,0A1015,6,左,中立柱加强筋,中立柱加强筋（右）,0A0015,右,1,1
上汽通用雪佛兰,行李箱轮罩装饰板（左）,0A3021,6,左,行李箱轮罩装饰板,行李箱轮罩装饰板（右）,0A3022,右,1,1
上汽大众,前门饰条（左）,56D 853 515 2ZZ,15,左,前门饰条,前门饰条（右）,56D 853 516 2ZZ,右,1,1
长城,前保险杠包角（左）,JYJY10003,9,左,前保险杠包角,前保险杠包角（右）,JYJY10004,右,1,1
启辰,车顶窗帘气囊（左）,K85P12GG0A,10,左,车顶窗帘气囊,车顶窗帘气囊（右）,K85P02GG0A,右,1,1
东南,倒车镜总成（左）,65D30B005S,10,左,倒车镜总成,倒车镜总成（右）,65D30B006S,右,1,1
吉利,前立柱加强筋（左）,5038023000C15,13,左,前立柱加强筋,前立柱加强筋（右）,5038023100C15,右,1,1
北京奔驰,前围板（左）,A2056200301,11,左,前围板,前围板（右）,A2056200401,右,1,1
长城,前雾灯框（左）,2803167XKQ00A8L,15,左,前雾灯框,前雾灯框（右）,2803168XKQ00A8L,右,1,1
长安,滑门铰链（左）,62141100,8,左,滑门铰链,滑门铰链（右）,62141200,右,1,1
进口路虎,后保险杠下护板（左）,LR065493,8,左,后保险杠下护板,后保险杠下护板（右）,LR065494,右,1,1
一汽大众,前门玻璃绒槽（左）,L5GG8374315AP,13,左,前门玻璃绒槽,前门玻璃绒槽（右）,L5GG8374325AP,右,1,1
江淮,货箱铰链（左）,0I0017,6,左,货箱铰链,货箱铰链（右）,0I0018,右,1,1
东风,前保险杠加强件（左）,JYJY12457,9,左,前保险杠加强件,前保险杠加强件（右）,JYJY12458,右,1,1
进口三菱,后门铰链（左）,5802A003,8,左,后门铰链,后门铰链（右）,5802A004,右,1,1
上汽大众,前叶子板内衬（左）,6Q0809957B41,12,左,前叶子板内衬,前叶子板内衬（右）,6Q0809958B41,右,1,1
上汽通用雪佛兰,尾灯支架（左）,0A3040,6,左,尾灯支架,尾灯支架（右）,0A3041,右,1,1
一汽奥迪,侧围总成（左）,L80D810075STL,13,左,侧围总成,侧围总成（右）,L80D810076STL,右,1,1
东风,后门亮条（左）,6207502-SA01,12,左,后门亮条,后门亮条（右）,6207602-SA01,右,1,1
东风风行,前保险杠支架（左）,G20-2803017B,12,左,前保险杠支架,前保险杠支架（右）,G20-2803018B,右,1,1
广汽本田,前幅包角（左）,74270SFJW00,11,左,前幅包角,前幅包角（右）,74220SFJW00,右,1,1
天津一汽,前门内饰板（左）,67620TBA20,10,左,前门内饰板,前门内饰板（右）,67610TBA20,右,1,1
长城,后门（左）,6201100A-K80,12,左,后门,后门（右）,6201200A-K80,右,1,1
奇瑞,侧门槛外板（左）,M115401591,10,左,侧门槛外板,侧门槛外板（右）,M115401592,右,1,1
宝沃,前下摆臂（左）,V700027524,10,左,前下摆臂,前下摆臂（右）,V700027525,右,1,1
成都大运,驾驶室上脚踏板（左）,0A8028,6,左,驾驶室上脚踏板,驾驶室上脚踏板（右）,0A8027,右,1,1
开瑞,前门（左）,Q22-6101010-DY,14,左,前门,前门（右）,Q22-6102010-DY,右,1,1
一汽大众,后保险杠骨架支架（左）,L18G 807 861,12,左,后保险杠骨架支架,后保险杠骨架支架（右）,L18G 807 862,右,1,1
北京现代,后门玻璃（左）,H834111R000,11,左,后门玻璃,后门玻璃（右）,H834211R000,右,1,1
江淮,后立柱内板（左）,0A1028,6,左,后立柱内板,后立柱内板（右）,0A0028,右,1,1
斯巴鲁,引擎盖铰链（左）,57260AL0309P,12,左,引擎盖铰链,引擎盖铰链（右）,57260AL0209P,右,1,1
雷克萨斯,行李箱内饰板（左）,6474078010C1,12,左,行李箱内饰板,行李箱内饰板（右）,6473078010C1,右,1,1
长丰猎豹,元宝梁支架（左）,A002810013,10,左,元宝梁支架,元宝梁支架（右）,A002810014,右,1,1
北汽,前立柱外板（左）,0A1001,6,左,前立柱外板,前立柱外板（右）,0A0001,右,1,1
进口梅赛德斯-奔驰,中网（左）,A2058882160,11,左,中网,中网（右）,A2058882060,右,1,1
北京现代,后纵梁（左）,H657100Q000,11,左,后纵梁,后纵梁（右）,H657200Q000,右,1,1
解放,驾驶室后支架（左）,JYJY11837,9,左,驾驶室后支架,驾驶室后支架（右）,JYJY11838,右,1,1
北汽,前叶子板饰条（左）,84030010B03B00,14,左,前叶子板饰条,前叶子板饰条（右）,84030020B03B00,右,1,1
昌河铃木,水箱导流板（左）,72386C1100,10,左,水箱导流板,水箱导流板（右）,72385C1100,右,1,1
荣威,行李箱轮罩装饰板（左）,10343194ASA,11,左,行李箱轮罩装饰板,行李箱轮罩装饰板（右）,10343195ASA,右,1,1
郑州海马,日间行车灯（左）,SA12-51-1B0,11,左,日间行车灯,日间行车灯（右）,SA12-51-1A0,右,1,1
东风本田,行李箱轮罩装饰板（左）,0A3021,6,左,行李箱轮罩装饰板,行李箱轮罩装饰板（右）,0A3022,右,1,1
广汽三菱,车顶行李架（左）,0A2031,6,左,车顶行李架,车顶行李架（右）,0A2032,右,1,1
十通,驾驶室脚踏板护罩（左）,0A8015,6,左,驾驶室脚踏板护罩,驾驶室脚踏板护罩（右）,0A8016,右,1,1
东风悦达起亚,倒车镜外三角饰板（左）,K861804X000,11,左,倒车镜外三角饰板,倒车镜外三角饰板（右）,K861904X000,右,1,1
沃尔沃,前半轴（左）,36011452,8,左,前半轴,前半轴（右）,36011453,右,1,1
沃尔沃,底大边（左）,31416148,8,左,底大边,底大边（右）,31416149,右,1,1
光冠,前门（左）,67002F4040,10,左,前门,前门（右）,67001F4040,右,1,1
一汽海马,背门撑杆（左）,MA10-63-62XM2,13,左,背门撑杆,背门撑杆（右）,MA10-62-62XM2,右,1,1
长安,后雾灯（左）,373207001,9,左,后雾灯,后雾灯（右）,373208001,右,1,1
东风,中网（左）,5509020-KJ01-CR01,17,左,中网,中网（右）,5509010-KJ01-CR01,右,1,1
东风标致,燃油油路护板（左）,9804332480,10,左,燃油油路护板,燃油油路护板（右）,9804332380,右,1,1
林肯,引擎盖铰链（左）,GJ5Z16797A,10,左,引擎盖铰链,引擎盖铰链（右）,GJ5Z16796A,右,1,1
一汽大众,前保险杠（左）,L3GG807013AGRU,14,左,前保险杠,前保险杠（右）,L3GG807014AGRU,右,1,1
华晨宝马,中网（左）,5113704001,10,左,中网,中网（右）,5113704002,右,1,1
长安,前大灯喷嘴（左）,5207050N01AA,12,左,前大灯喷嘴,前大灯喷嘴（右）,5207060N01AA,右,1,1
